CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.04557613737324542,0.019738980884076458,0.5777927255023678,430.110685371744,72.36673924741795,73.60342476902454,85.50191319782606,198.6386081574754,624.1771476517646,261.55363927774465,1939.3947046028632,0.45,0.5,580.0
0.04292874488582276,0.015054309275042905,0.6088885372472507,428.866403551834,72.69155022658269,74.40413375335206,84.57648919820424,197.19423037369504,472.8273023263088,197.71531395412097,1821.4980262961328,0.45,0.5,580.0
0.04495425942582999,0.017214666473313982,0.6044486560467368,432.3571923466526,72.52548997939866,76.57801413318307,84.79050283800728,198.46318539606355,542.2894701906055,226.1290641588191,1877.763228484895,0.45,0.5,580.0
0.04296599592859821,0.015568292697677477,0.6427613114859848,428.75646047327604,72.04105358723184,76.41653856746353,83.83268565684703,196.46618266173365,485.1856371313042,202.55916977861705,1818.1834574950153,0.45,0.5,580.0
0.03804129861052124,0.018207753674464623,0.4276536557470638,402.18875245160854,73.55227498736149,66.84552334568272,77.03604370312941,184.7549104154349,542.4664876239655,223.95133695185274,1823.625997729317,0.45,0.5,580.0
0.04269315614393786,0.018724981957344802,0.4714690185844476,414.223712983206,73.68999463885211,69.1798249460934,80.48386770748918,190.8700256907713,576.9318940017747,238.87376475211883,1891.1784975930236,0.45,0.5,580.0
0.042162792720487945,0.01894721525366183,0.6120876612656274,425.6373509661426,71.61660914976561,74.64137132795025,83.66391314957669,195.71545733885006,589.1847199403275,246.30908512902408,1887.5487194455222,0.45,0.5,580.0
0.04455913354348534,0.01692813937074453,0.42769755048975144,412.8889380530997,75.09231871798978,67.1817326950117,80.16734753142543,190.44753910867283,519.6165133219271,214.71980865778903,1856.9439336918936,0.45,0.5,580.0
0.0440241127104799,0.019731102894965064,0.48721143723110966,417.07910793747993,73.42895466571328,69.58361031066151,81.48497416174631,192.58156879935885,613.2998508855876,254.05731765678286,1926.02337179188,0.45,0.5,580.0
0.0377205702102227,0.017062331102121298,0.6297395580569244,419.27268355503253,71.21221738681031,74.20255704024554,81.66512901722206,192.19278011075463,521.95460119076,217.83578421193795,1812.149405956019,0.45,0.5,580.0
0.042128161521949814,0.020866431085473893,0.4880601889778719,412.5960485489829,72.79662190484258,69.18246717169636,80.29476967764097,190.32218979480297,641.3308751340273,265.8261974995892,1928.7931448716395,0.45,0.5,580.0
