1.1788,87.619
1.1835,87.647
1.1882,87.674
1.1947,87.713
1.2013,87.751
1.2078,87.789
1.2144,87.827
1.2209,87.865
1.2303,87.919
1.2397,87.973
1.2491,88.026
1.2584,88.079
1.2678,88.132
1.2797,88.198
1.2915,88.264
1.3034,88.33
1.3153,88.395
1.3271,88.459
1.3412,88.535
1.3552,88.61
1.3692,88.684
1.3832,88.758
1.3972,88.831
1.4131,88.913
1.4289,88.994
1.4448,89.074
1.4606,89.154
1.4764,89.233
1.4938,89.318
1.5111,89.403
1.5285,89.486
1.5458,89.569
1.5631,89.652
1.5816,89.738
1.6001,89.823
1.6186,89.908
1.6371,89.992
1.6556,90.075
1.6749,90.16
1.6943,90.244
1.7136,90.328
1.733,90.411
1.7523,90.493
1.7722,90.575
1.7921,90.656
1.8119,90.737
1.8318,90.817
1.8516,90.897
1.8718,90.975
1.8919,91.053
1.912,91.129
1.9321,91.206
1.9522,91.281
1.9722,91.354
1.9923,91.427
2.0123,91.499
2.0323,91.57
2.0523,91.641
2.072,91.709
2.0917,91.776
2.1114,91.842
2.131,91.908
2.1506,91.974
2.1697,92.036
2.1887,92.097
2.2077,92.158
2.2267,92.218
2.2457,92.279
2.2637,92.335
2.2818,92.39
2.2998,92.446
2.3179,92.501
2.3359,92.555
2.3527,92.606
2.3696,92.656
2.3864,92.706
2.4032,92.756
2.42,92.805
2.4353,92.85
2.4506,92.895
2.4659,92.771
2.4813,92.553
2.4967,92.33
2.5103,92.1
2.524,91.899
2.5377,91.692
2.5514,91.481
2.5652,91.264
2.5768,91.041
2.5885,90.855
2.6002,90.665
2.612,90.47
2.6237,90.272
2.6331,90.069
2.6424,89.91
2.6518,89.748
2.6612,89.583
2.6706,89.415
2.6772,89.245
2.6839,89.126
2.6905,89.005
2.6972,88.883
2.7038,88.76
2.7088,88.635
2.7138,88.543
2.7187,88.45
2.7237,88.356
2.7287,88.261
2.7332,88.165
2.7377,88.079
2.7422,87.993
2.7467,87.905
2.7512,87.817
2.7553,87.729
2.7594,87.649
2.7635,87.568
2.7676,87.487
2.7717,87.406
2.7754,87.324
2.7792,87.249
2.7829,87.175
2.7866,87.1
2.7903,87.024
2.7937,86.948
2.7971,86.88
2.8005,86.811
2.8039,86.741
2.8073,86.671
2.8104,86.601
2.8135,86.536
2.8167,86.472
2.8198,86.407
2.8229,86.342
2.8258,86.277
2.8286,86.217
2.8315,86.156
2.8344,86.095
2.8373,86.034
2.84,85.973
2.8427,85.916
2.8454,85.859
2.8481,85.801
2.8508,85.744
2.8533,85.686
2.8559,85.631
2.8584,85.576
2.861,85.521
2.8635,85.466
2.866,85.41
2.8685,85.357
2.8709,85.303
2.8734,85.249
2.8758,85.195
2.8783,85.141
2.8807,85.088
2.8831,85.035
2.8855,84.981
2.888,84.928
2.8904,84.874
2.8928,84.82
2.8953,84.766
2.8977,84.712
2.9001,84.658
2.9026,84.603
2.9051,84.547
2.9076,84.491
2.9101,84.435
2.9126,84.379
2.9152,84.323
2.9178,84.264
2.9204,84.205
2.923,84.146
2.9256,84.086
2.9284,84.027
2.9311,83.963
2.9339,83.9
2.9367,83.837
2.9394,83.773
2.9424,83.709
2.9454,83.64
2.9484,83.571
2.9514,83.501
2.9544,83.432
2.9576,83.362
2.9609,83.286
2.9641,83.21
2.9674,83.133
2.9706,83.056
2.9742,82.979
2.9778,82.895
2.9814,82.81
2.985,82.725
2.9886,82.639
2.9925,82.553
2.9965,82.458
3.0005,82.363
3.0044,82.267
3.0084,82.171
3.0128,82.074
3.0172,81.967
3.0216,81.86
3.026,81.752
3.0305,81.643
3.0355,81.534
3.0405,81.41
3.0456,81.286
3.0506,81.161
3.0557,81.034
3.0614,80.907
3.0671,80.764
3.0729,80.619
3.0787,80.473
3.0845,80.326
3.0909,80.178
3.0973,80.015
3.1037,79.851
3.1101,79.685
3.1166,79.518
3.1236,79.349
3.1306,79.168
3.1377,78.984
3.1447,78.799
3.1518,78.612
3.1594,78.423
3.1669,78.223
3.1745,78.021
3.1822,77.817
3.1898,77.61
3.1979,77.402
3.206,77.184
3.2141,76.964
3.2222,76.742
3.2304,76.517
3.2389,76.29
3.2474,76.055
3.256,75.818
3.2645,75.578
3.2732,75.335
3.2821,75.09
3.291,74.84
3.3,74.586
3.3089,74.33
3.318,74.07
3.3272,73.808
3.3365,73.543
3.3458,73.275
3.3551,73.003
3.3645,72.728
3.374,72.45
3.3835,72.172
3.3931,71.89
3.4027,71.605
3.4124,71.316
3.4221,71.024
3.4319,70.735
3.4417,70.441
3.4515,70.145
3.4614,69.844
3.4712,69.54
3.4811,69.241
3.4911,68.939
3.5011,68.633
3.5111,68.323
3.521,68.009
3.531,67.703
3.541,67.394
3.5511,67.081
3.5612,66.764
3.5711,66.444
3.581,66.133
3.591,65.82
3.6011,65.503
3.6112,65.182
3.621,64.857
3.6308,64.546
3.6407,64.232
3.6507,63.914
3.6607,63.592
3.6703,63.267
3.6799,62.959
3.6896,62.648
3.6993,62.333
3.7091,62.014
3.7184,61.693
3.7277,61.391
3.7371,61.087
3.7465,60.78
3.756,60.469
3.7648,60.155
3.7737,59.865
3.7827,59.572
3.7916,59.277
3.8007,58.979
3.8089,58.678
3.8173,58.404
3.8256,58.128
3.834,57.85
3.8424,57.569
3.85,57.285
3.8576,57.034
3.8652,56.78
3.8729,56.524
3.8806,56.266
3.8877,56.006
3.8948,55.768
3.902,55.529
3.9092,55.288
3.9164,55.045
3.9234,54.8
3.9303,54.567
3.9373,54.331
3.9444,54.095
3.9515,53.856
3.9583,53.616
3.9651,53.386
3.972,53.154
3.9789,52.921
3.9858,52.687
3.9925,52.451
3.9992,52.224
4.006,51.996
4.0127,51.767
4.0196,51.536
4.0261,51.303
4.0328,51.08
4.0394,50.855
4.0461,50.628
4.0528,50.401
4.0593,50.171
4.0658,49.95
4.0724,49.728
4.079,49.504
4.0856,49.279
4.092,49.052
4.0985,48.833
4.105,48.612
4.1115,48.39
4.1181,48.167
4.1245,47.942
4.1309,47.724
4.1373,47.505
4.1438,47.284
4.1503,47.062
4.1567,46.839
4.1631,46.621
4.1695,46.402
4.176,46.182
4.1825,45.961
4.1889,45.738
4.1953,45.52
4.2017,45.301
4.2082,45.08
4.2147,44.858
4.2211,44.635
4.2276,44.416
4.2341,44.195
4.2406,43.973
4.2471,43.75
4.2536,43.525
4.2602,43.304
4.2667,43.081
4.2733,42.856
4.2799,42.631
4.2865,42.403
4.2932,42.178
4.2998,41.952
4.3065,41.724
4.3133,41.495
4.32,41.264
4.3268,41.034
4.3336,40.803
4.3405,40.57
4.3474,40.336
4.3543,40.1
4.3613,39.866
4.3683,39.631
4.3753,39.394
4.3824,39.155
4.3896,38.914
4.3968,38.676
4.4041,38.436
4.4114,38.194
4.4187,37.95
4.4262,37.704
4.4337,37.458
4.4413,37.21
4.4489,36.961
4.4566,36.709
4.4644,36.455
4.4723,36.199
4.4802,35.941
4.4882,35.68
4.4963,35.417
4.5045,35.152
4.5129,34.882
4.5212,34.61
4.5297,34.335
4.5382,34.057
4.547,33.777
4.5559,33.49
4.5648,33.2
4.5739,32.907
4.583,32.61
4.5922,32.311
4.6015,32.15
4.6108,31.986
4.6202,31.817
4.6297,31.645
4.6391,31.467
4.6485,31.467
4.658,31.467
4.6674,31.467
4.6768,31.467
4.6863,31.502
4.6957,31.536
4.7051,31.569
4.7145,31.602
4.7239,31.634
4.7333,31.7
4.7427,31.765
4.752,31.828
4.7614,31.891
4.7707,31.953
4.7801,32.045
4.7894,32.137
4.7987,32.227
4.8079,32.316
4.8172,32.404
4.8264,32.518
4.8357,32.632
4.8449,32.744
4.8541,32.855
4.8632,32.965
4.8723,33.097
4.8815,33.227
4.8905,33.357
4.8996,33.486
4.9086,33.613
4.9176,33.758
4.9266,33.902
4.9355,34.045
4.9444,34.186
4.9533,34.327
4.9621,34.481
4.9709,34.633
4.9797,34.784
4.9884,34.935
4.9971,35.085
5.0058,35.24
5.0144,35.394
5.023,35.547
5.0316,35.699
5.0401,35.851
5.0486,36.002
5.057,36.153
5.0655,36.303
5.0738,36.452
5.0822,36.601
5.0905,36.749
5.0987,36.897
5.107,37.044
5.1152,37.19
5.1234,37.336
5.1315,37.475
5.1396,37.408
5.1478,37.143
5.1561,36.877
5.1644,36.607
5.1727,36.335
5.1811,36.091
5.1896,35.844
5.1981,35.594
5.2067,35.341
5.2153,35.085
5.2239,34.865
5.2326,34.643
5.2414,34.417
5.2502,34.187
5.259,33.953
5.2679,33.765
5.2769,33.574
5.2859,33.378
5.2949,33.178
5.3039,32.975
5.313,32.824
5.3222,32.67
5.3313,32.512
5.3406,32.35
5.3498,32.184
5.3591,32.078
5.3684,31.968
5.3777,31.855
5.3871,31.739
5.3965,31.619
5.4059,31.563
5.4153,31.505
5.4248,31.445
5.4343,31.382
5.4438,31.318
5.4533,31.318
5.4628,31.318
5.4723,31.318
5.4818,31.318
5.4914,31.377
5.501,31.435
5.5106,31.492
5.5201,31.548
5.5296,31.604
5.5392,31.723
5.5487,31.841
5.5583,31.957
5.5677,32.073
5.5772,32.187
5.5867,32.317
5.5961,32.445
5.6056,32.573
5.615,32.699
5.6243,32.824
5.6337,32.962
5.6431,33.1
5.6524,33.236
5.6617,33.371
5.6709,33.505
5.6802,33.651
5.6895,33.795
5.6987,33.939
5.7078,34.081
5.717,34.223
5.7261,34.374
5.7353,34.524
5.7443,34.673
5.7534,34.821
5.7624,34.968
5.7714,35.123
5.7804,35.277
5.7893,35.43
5.7982,35.583
5.8071,35.734
5.816,35.891
5.8248,36.048
5.8336,36.204
5.8423,36.359
5.8511,36.513
5.8598,36.669
5.8684,36.824
5.8771,36.978
5.8857,37.131
5.8942,37.284
5.9028,37.437
5.9113,37.589
5.9198,37.74
5.9282,37.891
5.9366,38.041
5.945,38.191
5.9533,38.341
5.9616,38.489
5.9699,38.637
5.9782,38.784
5.9864,38.931
5.9945,39.078
6.0027,39.224
6.0108,39.369
6.0189,39.513
6.0269,39.657
6.0349,39.801
6.0429,39.944
6.0508,40.086
6.0587,40.227
6.0666,40.367
6.0744,40.505
6.0822,40.643
6.09,40.78
6.0977,40.917
6.1054,41.046
6.1131,41.173
6.1207,41.3
6.1284,41.105
6.1361,40.861
6.1438,40.614
6.1516,40.389
6.1594,40.161
6.1672,39.931
6.1751,39.699
6.183,39.464
6.1909,39.254
6.1989,39.042
6.2069,38.827
6.2149,38.61
6.223,38.389
6.231,38.198
6.2391,38.005
6.2473,37.808
6.2555,37.609
6.2636,37.407
6.2718,37.238
6.2801,37.067
6.2883,36.893
6.2966,36.715
6.3049,36.535
6.3132,36.393
6.3216,36.248
6.33,36.101
6.3384,35.95
6.3467,35.796
6.355,35.746
6.3633,35.694
6.3716,35.641
6.38,35.586
6.3881,35.529
6.3963,35.529
6.4045,35.529
6.4127,35.529
6.4209,35.529
6.4289,35.545
6.437,35.562
6.4451,35.578
6.4531,35.593
6.4612,35.609
6.4691,35.645
6.4771,35.682
6.4851,35.718
6.493,35.753
6.5009,35.788
6.5088,35.847
6.5167,35.905
6.5246,35.962
6.5324,36.019
6.5403,36.075
6.5481,36.156
6.5559,36.236
6.5636,36.315
6.5714,36.393
6.5791,36.47
6.5869,36.571
6.5946,36.67
6.6023,36.769
6.61,36.867
6.6176,36.964
6.6253,37.081
6.633,37.197
6.6406,37.312
6.6482,37.427
6.6557,37.541
6.6633,37.67
6.6709,37.799
6.6785,37.927
6.686,38.055
6.6935,38.182
6.701,38.317
6.7086,38.451
6.716,38.585
6.7235,38.719
6.7309,38.852
6.7384,38.986
6.7459,39.12
6.7533,39.253
6.7607,39.385
6.7681,39.517
6.7756,39.651
6.783,39.784
6.7904,39.917
6.7978,40.049
6.8051,40.181
6.8126,40.312
6.82,40.443
6.8274,40.573
6.8347,40.703
6.8421,40.832
6.8495,40.951
6.8569,41.071
6.8643,41.189
6.8717,41.307
6.879,41.424
6.8865,41.529
6.8939,41.632
6.9013,41.736
6.9087,41.838
6.9161,41.94
6.9236,42.027
6.9312,42.113
6.9386,42.199
6.9461,42.284
6.9536,42.368
6.9612,42.437
6.9688,42.505
6.9764,42.572
6.984,42.639
6.9915,42.706
6.9993,42.757
7.007,42.809
7.0147,42.86
7.0225,42.91
7.0302,42.96
7.0381,42.997
7.046,43.035
7.0539,43.072
7.0618,43.109
7.0697,43.145
7.0779,43.174
7.086,43.202
7.0941,43.23
7.1023,43.258
7.1104,43.286
7.1187,43.401
7.1271,43.516
7.1354,43.63
7.1437,43.744
7.152,43.856
7.1605,44.009
7.1689,44.161
7.1773,44.312
7.1857,44.463
7.1941,44.613
7.2027,44.767
7.2112,44.921
7.2197,45.074
7.2282,45.226
7.2367,45.378
7.2453,45.533
7.2539,45.688
7.2625,45.842
7.2711,45.996
7.2796,46.149
7.2883,46.306
7.297,46.462
7.3057,46.618
7.3143,46.772
7.3229,46.927
7.3317,47.085
7.3405,47.242
7.3492,47.399
7.3579,47.555
7.3666,47.71
7.3754,47.869
7.3842,48.027
7.393,48.185
7.4018,48.342
7.4105,48.498
7.4194,48.658
7.4283,48.817
7.4371,48.976
7.4459,49.133
7.4547,49.29
7.4637,49.451
7.4726,49.611
7.4815,49.77
7.4903,49.929
7.4992,50.086
7.5082,50.248
7.5171,50.408
7.5261,50.568
7.535,50.727
7.5438,50.886
7.5529,51.048
7.5619,51.209
7.5709,51.369
7.5798,51.529
7.5887,51.687
7.5978,51.85
7.6068,52.011
7.6158,52.172
7.6248,52.332
7.6338,52.491
7.6429,52.653
7.6519,52.815
7.661,52.976
7.67,53.136
7.679,53.296
7.6881,53.459
7.6972,53.621
7.7063,53.782
7.7153,53.942
7.7243,54.102
7.7335,54.264
7.7426,54.426
7.7517,54.588
7.7608,54.748
7.7698,54.908
7.779,55.071
7.7881,55.233
7.7972,55.394
7.8063,55.554
7.8154,55.714
7.8246,55.877
7.8338,56.038
7.8429,56.199
7.852,56.36
7.8611,56.519
7.8703,56.682
7.8795,56.843
7.8886,57.004
7.8977,57.164
7.9068,57.324
7.9161,57.486
7.9252,57.647
7.9344,57.808
7.9435,57.967
7.9527,58.126
7.9619,58.288
7.9711,58.449
7.9803,58.609
7.9894,58.768
7.9985,58.927
8.0079,59.054
8.0173,59.18
8.0267,59.305
8.036,59.43
8.0453,59.553
8.0551,59.618
8.0648,59.681
8.0744,59.744
8.0841,59.807
8.0938,59.869
8.1038,59.987
8.1138,60.104
8.1238,60.22
8.1338,60.335
8.1438,60.449
8.154,60.604
8.1643,60.758
8.1745,60.911
8.1847,61.063
8.1949,61.214
8.2054,61.395
8.2158,61.574
8.2263,61.753
8.2366,61.931
8.247,62.107
8.2576,62.289
8.2682,62.47
8.2787,62.65
8.2893,62.829
8.2998,63.007
8.3105,63.19
8.3212,63.371
8.3318,63.552
8.3424,63.731
8.353,63.909
